あきあさし うみゆくくもの ゆうてりに せどのたけのは うすあかりする
あきいよよ くれなゐくろく はのしみて かぜそよぐなり みながらのつた
あきうどの いえをまもらず へしとしや あにもわがみも ありてさびしさ
あきうどは めがねよろしと げんあげて みづからのめに めがねかけたり
あきえんや しをにいぬたて びまりはな あきづぐんとび びはかたむきぬ
あきかぜに ひるがえりとぶ こうようや とくとおもふが とくもとびぬる
あきかぜの いゆりなびかす もろこしの やまずかなしも おもひしもへば
あきかぜの おかこえゆかば きみがすむ かいどうはての くにみゆべしや
あきかぜの すずしさふくむ こころよさ ほどうまぶしく そらにつづけり
あきかぜの そらはれぬれば ちくまがわ しろきかわらに でてあそぶかな
あきかぜの とおのひびきの きこゆべき よるごろとなれ どはやくねにき
あきかぜの ふきのまにまに とことはに ゆきますきみを とどめかねつも
あきかぜの ふじみはなばら むかしきて せんしこともも ここにあそびし
あきかぜは こころいたしも うらさびし くぬぎがうれに さわがしくふく
あきかぜは はだへつめたく なりにけり もはらからだを たいせつにせよ
あきかぜは ふきもわたれか ゆらゆらに へちまのふくろ たれそめにけり
あきかぜや うすいのふもと あれさびし さかもとのやど のいとくのうた
あきかぜを きみがさとへは いなせじと そでにおほふと したるよいかな
あきかわの すみたるみずに ふねやれば そこのすなごの とびてもいくよ
あききたる こんぶとんやの みせさきに つまれてにほふ からふとこんぶ
あききたる せいやのそらの しろじろと せをひろげたる みずみゆるなり
あききたる そらをひろらに おのづから せいけきたにの こころなるかも
あききりの なにおふやまを たつたひめ なとそめのこす たきのしろいと
あききりの みなぎるなかの つきあかり やまのやどりに よはとおのきぬ
あきくさに ゆうひさびしく うするるや あじらんせんに そでもたすきみ
あきくさの いつれはあれと つゆじもに やせしのぎくの はなをあはれむ
あきくさの しげきおもひも うんひかて にまつはるろを てにふりおとす
あきくさの つゆにえいなく むしのうた そのののらくに こうをみるかな
あきくさの にほへるのべを みなそこと てんつさぎりは おりしずめたり
あきくさの にわよりえんに あがりをる わがせのかがみ こらみるらんか
あきくさの はなすでにさく ひさかたの てんつくにはら うしむれあそぶ
あきくさの はなのさびしく みだれたる びふうのなかの われのよこがお
